order_id,customer_id,employee_id,order_date,required_date,shipped_date,ship_via,freight,ship_name,ship_address,ship_city,ship_region,ship_postal_code,ship_country,order_id,product_id,unit_price,quantity,discount,_sdc_extracted_at,_sdc_received_at,_sdc_batched_at,_sdc_deleted_at,_sdc_sequence,_sdc_table_version,_sdc_sync_started_at
10928,GALED,1,1998-03-05,1998-04-02,1998-03-18,1,1.36,Galería del gastronómo,"Rambla de Cataluña, 23",Barcelona,,8022,Spain,10928,76,18,5,0,2025-01-31 21:07:00.30015,2025-01-31 21:07:01.307858,2025-01-31 21:07:00.858192,,1738357621308,,1738357620645
10929,FRANK,6,1998-03-05,1998-04-02,1998-03-12,1,33.93,Frankenversand,Berliner Platz 43,München,,80805,Germany,10929,21,10,60,0,2025-01-31 21:07:00.300277,2025-01-31 21:07:01.308189,2025-01-31 21:07:00.858192,,1738357621308,,1738357620645
10929,FRANK,6,1998-03-05,1998-04-02,1998-03-12,1,33.93,Frankenversand,Berliner Platz 43,München,,80805,Germany,10929,75,7.75,49,0,2025-01-31 21:07:00.300406,2025-01-31 21:07:01.308523,2025-01-31 21:07:00.858192,,1738357621309,,1738357620645
10929,FRANK,6,1998-03-05,1998-04-02,1998-03-12,1,33.93,Frankenversand,Berliner Platz 43,München,,80805,Germany,10929,77,13,15,0,2025-01-31 21:07:00.300554,2025-01-31 21:07:01.308846,2025-01-31 21:07:00.858192,,1738357621309,,1738357620645
10930,SUPRD,4,1998-03-06,1998-04-17,1998-03-18,3,15.55,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,,B-6000,Belgium,10930,21,10,36,0,2025-01-31 21:07:00.300927,2025-01-31 21:07:01.309225,2025-01-31 21:07:00.858192,,1738357621309,,1738357620645
10930,SUPRD,4,1998-03-06,1998-04-17,1998-03-18,3,15.55,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,,B-6000,Belgium,10930,27,43.9,25,0,2025-01-31 21:07:00.301029,2025-01-31 21:07:01.309545,2025-01-31 21:07:00.858192,,1738357621310,,1738357620645
10930,SUPRD,4,1998-03-06,1998-04-17,1998-03-18,3,15.55,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,,B-6000,Belgium,10930,55,24,25,0.2,2025-01-31 21:07:00.301113,2025-01-31 21:07:01.30997,2025-01-31 21:07:00.858192,,1738357621310,,1738357620645
10930,SUPRD,4,1998-03-06,1998-04-17,1998-03-18,3,15.55,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,,B-6000,Belgium,10930,58,13.25,30,0.2,2025-01-31 21:07:00.301196,2025-01-31 21:07:01.310318,2025-01-31 21:07:00.858192,,1738357621310,,1738357620645
10931,RICSU,4,1998-03-06,1998-03-20,1998-03-19,2,13.6,Richter Supermarkt,Starenweg 5,Genève,,1204,Switzerland,10931,13,6,42,0.15,2025-01-31 21:07:00.301284,2025-01-31 21:07:01.310651,2025-01-31 21:07:00.858192,,1738357621311,,1738357620645
10931,RICSU,4,1998-03-06,1998-03-20,1998-03-19,2,13.6,Richter Supermarkt,Starenweg 5,Genève,,1204,Switzerland,10931,57,19.5,30,0,2025-01-31 21:07:00.301371,2025-01-31 21:07:01.310979,2025-01-31 21:07:00.858192,,1738357621311,,1738357620645
10932,BONAP,8,1998-03-06,1998-04-03,1998-03-24,1,134.64,Bon app',"12, rue des Bouchers",Marseille,,13008,France,10932,16,17.45,30,0.1,2025-01-31 21:07:00.301469,2025-01-31 21:07:01.311408,2025-01-31 21:07:00.858192,,1738357621311,,1738357620645
10932,BONAP,8,1998-03-06,1998-04-03,1998-03-24,1,134.64,Bon app',"12, rue des Bouchers",Marseille,,13008,France,10932,62,49.3,14,0.1,2025-01-31 21:07:00.301599,2025-01-31 21:07:01.311732,2025-01-31 21:07:00.858192,,1738357621312,,1738357620645
10932,BONAP,8,1998-03-06,1998-04-03,1998-03-24,1,134.64,Bon app',"12, rue des Bouchers",Marseille,,13008,France,10932,72,34.8,16,0,2025-01-31 21:07:00.301702,2025-01-31 21:07:01.312044,2025-01-31 21:07:00.858192,,1738357621312,,1738357620645
10932,BONAP,8,1998-03-06,1998-04-03,1998-03-24,1,134.64,Bon app',"12, rue des Bouchers",Marseille,,13008,France,10932,75,7.75,20,0.1,2025-01-31 21:07:00.301805,2025-01-31 21:07:01.312349,2025-01-31 21:07:00.858192,,1738357621312,,1738357620645
10933,ISLAT,6,1998-03-06,1998-04-03,1998-03-16,3,54.15,Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK,10933,53,32.8,2,0,2025-01-31 21:07:00.301995,2025-01-31 21:07:01.312663,2025-01-31 21:07:00.858192,,1738357621313,,1738357620645
10933,ISLAT,6,1998-03-06,1998-04-03,1998-03-16,3,54.15,Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK,10933,61,28.5,30,0,2025-01-31 21:07:00.302188,2025-01-31 21:07:01.312893,2025-01-31 21:07:00.858192,,1738357621313,,1738357620645
10934,LEHMS,3,1998-03-09,1998-04-06,1998-03-12,3,32.01,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany,10934,6,25,20,0,2025-01-31 21:07:00.302386,2025-01-31 21:07:01.313077,2025-01-31 21:07:00.858192,,1738357621313,,1738357620645
10935,WELLI,4,1998-03-09,1998-04-06,1998-03-18,3,47.59,Wellington Importadora,"Rua do Mercado, 12",Resende,SP,08737-363,Brazil,10935,1,18,21,0,2025-01-31 21:07:00.302576,2025-01-31 21:07:01.313256,2025-01-31 21:07:00.858192,,1738357621313,,1738357620645
10935,WELLI,4,1998-03-09,1998-04-06,1998-03-18,3,47.59,Wellington Importadora,"Rua do Mercado, 12",Resende,SP,08737-363,Brazil,10935,18,62.5,4,0.25,2025-01-31 21:07:00.302705,2025-01-31 21:07:01.313434,2025-01-31 21:07:00.858192,,1738357621313,,1738357620645
10935,WELLI,4,1998-03-09,1998-04-06,1998-03-18,3,47.59,Wellington Importadora,"Rua do Mercado, 12",Resende,SP,08737-363,Brazil,10935,23,9,8,0.25,2025-01-31 21:07:00.302878,2025-01-31 21:07:01.313647,2025-01-31 21:07:00.858192,,1738357621314,,1738357620645
10936,GREAL,3,1998-03-09,1998-04-06,1998-03-18,2,33.68,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA,10936,36,19,30,0.2,2025-01-31 21:07:00.302998,2025-01-31 21:07:01.314061,2025-01-31 21:07:00.858192,,1738357621314,,1738357620645
10937,CACTU,7,1998-03-10,1998-03-24,1998-03-13,3,31.51,Cactus Comidas para llevar,Cerrito 333,Buenos Aires,,1010,Argentina,10937,28,45.6,8,0,2025-01-31 21:07:00.303149,2025-01-31 21:07:01.314446,2025-01-31 21:07:00.858192,,1738357621314,,1738357620645
10937,CACTU,7,1998-03-10,1998-03-24,1998-03-13,3,31.51,Cactus Comidas para llevar,Cerrito 333,Buenos Aires,,1010,Argentina,10937,34,14,20,0,2025-01-31 21:07:00.303321,2025-01-31 21:07:01.314781,2025-01-31 21:07:00.858192,,1738357621315,,1738357620645
10938,QUICK,3,1998-03-10,1998-04-07,1998-03-16,2,31.89,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,10938,13,6,20,0.25,2025-01-31 21:07:00.303481,2025-01-31 21:07:01.315108,2025-01-31 21:07:00.858192,,1738357621315,,1738357620645
10938,QUICK,3,1998-03-10,1998-04-07,1998-03-16,2,31.89,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,10938,43,46,24,0.25,2025-01-31 21:07:00.30364,2025-01-31 21:07:01.315433,2025-01-31 21:07:00.858192,,1738357621315,,1738357620645
10938,QUICK,3,1998-03-10,1998-04-07,1998-03-16,2,31.89,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,10938,60,34,49,0.25,2025-01-31 21:07:00.303877,2025-01-31 21:07:01.315999,2025-01-31 21:07:00.858192,,1738357621316,,1738357620645
10938,QUICK,3,1998-03-10,1998-04-07,1998-03-16,2,31.89,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,10938,71,21.5,35,0.25,2025-01-31 21:07:00.304045,2025-01-31 21:07:01.316499,2025-01-31 21:07:00.858192,,1738357621317,,1738357620645
10939,MAGAA,2,1998-03-10,1998-04-07,1998-03-13,2,76.33,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,,24100,Italy,10939,2,19,10,0.15,2025-01-31 21:07:00.304209,2025-01-31 21:07:01.316996,2025-01-31 21:07:00.858192,,1738357621317,,1738357620645
10939,MAGAA,2,1998-03-10,1998-04-07,1998-03-13,2,76.33,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,,24100,Italy,10939,67,14,40,0.15,2025-01-31 21:07:00.304367,2025-01-31 21:07:01.317341,2025-01-31 21:07:00.858192,,1738357621317,,1738357620645
10940,BONAP,8,1998-03-11,1998-04-08,1998-03-23,3,19.77,Bon app',"12, rue des Bouchers",Marseille,,13008,France,10940,13,6,20,0,2025-01-31 21:07:00.304686,2025-01-31 21:07:01.317992,2025-01-31 21:07:00.858192,,1738357621318,,1738357620645
10940,BONAP,8,1998-03-11,1998-04-08,1998-03-23,3,19.77,Bon app',"12, rue des Bouchers",Marseille,,13008,France,10940,7,30,8,0,2025-01-31 21:07:00.30453,2025-01-31 21:07:01.31765,2025-01-31 21:07:00.858192,,1738357621318,,1738357620645
10941,SAVEA,7,1998-03-11,1998-04-08,1998-03-20,2,400.81,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,10941,31,12.5,44,0.25,2025-01-31 21:07:00.304849,2025-01-31 21:07:01.31828,2025-01-31 21:07:00.858192,,1738357621318,,1738357620645
10941,SAVEA,7,1998-03-11,1998-04-08,1998-03-20,2,400.81,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,10941,62,49.3,30,0.25,2025-01-31 21:07:00.305007,2025-01-31 21:07:01.318611,2025-01-31 21:07:00.858192,,1738357621319,,1738357620645
10941,SAVEA,7,1998-03-11,1998-04-08,1998-03-20,2,400.81,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,10941,68,12.5,80,0.25,2025-01-31 21:07:00.305163,2025-01-31 21:07:01.318943,2025-01-31 21:07:00.858192,,1738357621319,,1738357620645
10941,SAVEA,7,1998-03-11,1998-04-08,1998-03-20,2,400.81,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,10941,72,34.8,50,0,2025-01-31 21:07:00.305328,2025-01-31 21:07:01.319336,2025-01-31 21:07:00.858192,,1738357621319,,1738357620645
10942,REGGC,9,1998-03-11,1998-04-08,1998-03-18,3,17.95,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,,42100,Italy,10942,49,20,28,0,2025-01-31 21:07:00.305485,2025-01-31 21:07:01.319714,2025-01-31 21:07:00.858192,,1738357621320,,1738357620645
10943,BSBEV,4,1998-03-11,1998-04-08,1998-03-19,2,2.17,B's Beverages,Fauntleroy Circus,London,,EC2 5NT,UK,10943,13,6,15,0,2025-01-31 21:07:00.305646,2025-01-31 21:07:01.320165,2025-01-31 21:07:00.858192,,1738357621320,,1738357620645
10943,BSBEV,4,1998-03-11,1998-04-08,1998-03-19,2,2.17,B's Beverages,Fauntleroy Circus,London,,EC2 5NT,UK,10943,22,21,21,0,2025-01-31 21:07:00.305802,2025-01-31 21:07:01.320539,2025-01-31 21:07:00.858192,,1738357621321,,1738357620645
10943,BSBEV,4,1998-03-11,1998-04-08,1998-03-19,2,2.17,B's Beverages,Fauntleroy Circus,London,,EC2 5NT,UK,10943,46,12,15,0,2025-01-31 21:07:00.305964,2025-01-31 21:07:01.320897,2025-01-31 21:07:00.858192,,1738357621321,,1738357620645
10944,BOTTM,6,1998-03-12,1998-03-26,1998-03-13,3,52.92,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,10944,11,21,5,0.25,2025-01-31 21:07:00.306121,2025-01-31 21:07:01.321204,2025-01-31 21:07:00.858192,,1738357621321,,1738357620645
10944,BOTTM,6,1998-03-12,1998-03-26,1998-03-13,3,52.92,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,10944,44,19.45,18,0.25,2025-01-31 21:07:00.306275,2025-01-31 21:07:01.321497,2025-01-31 21:07:00.858192,,1738357621322,,1738357620645
10944,BOTTM,6,1998-03-12,1998-03-26,1998-03-13,3,52.92,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,10944,56,38,18,0,2025-01-31 21:07:00.306438,2025-01-31 21:07:01.321683,2025-01-31 21:07:00.858192,,1738357621322,,1738357620645
10945,MORGK,4,1998-03-12,1998-04-09,1998-03-18,1,10.22,Morgenstern Gesundkost,Heerstr. 22,Leipzig,,04179,Germany,10945,13,6,20,0,2025-01-31 21:07:00.306591,2025-01-31 21:07:01.321861,2025-01-31 21:07:00.858192,,1738357621322,,1738357620645
10945,MORGK,4,1998-03-12,1998-04-09,1998-03-18,1,10.22,Morgenstern Gesundkost,Heerstr. 22,Leipzig,,04179,Germany,10945,31,12.5,10,0,2025-01-31 21:07:00.306747,2025-01-31 21:07:01.322055,2025-01-31 21:07:00.858192,,1738357621322,,1738357620645
10946,VAFFE,1,1998-03-12,1998-04-09,1998-03-19,2,27.2,Vaffeljernet,Smagsloget 45,Århus,,8200,Denmark,10946,10,31,25,0,2025-01-31 21:07:00.306906,2025-01-31 21:07:01.322233,2025-01-31 21:07:00.858192,,1738357621322,,1738357620645
10946,VAFFE,1,1998-03-12,1998-04-09,1998-03-19,2,27.2,Vaffeljernet,Smagsloget 45,Århus,,8200,Denmark,10946,24,4.5,25,0,2025-01-31 21:07:00.307063,2025-01-31 21:07:01.322407,2025-01-31 21:07:00.858192,,1738357621322,,1738357620645
10946,VAFFE,1,1998-03-12,1998-04-09,1998-03-19,2,27.2,Vaffeljernet,Smagsloget 45,Århus,,8200,Denmark,10946,77,13,40,0,2025-01-31 21:07:00.307223,2025-01-31 21:07:01.322583,2025-01-31 21:07:00.858192,,1738357621323,,1738357620645
10947,BSBEV,3,1998-03-13,1998-04-10,1998-03-16,2,3.26,B's Beverages,Fauntleroy Circus,London,,EC2 5NT,UK,10947,59,55,4,0,2025-01-31 21:07:00.307379,2025-01-31 21:07:01.322767,2025-01-31 21:07:00.858192,,1738357621323,,1738357620645
10948,GODOS,3,1998-03-13,1998-04-10,1998-03-19,3,23.39,Godos Cocina Típica,"C/ Romero, 33",Sevilla,,41101,Spain,10948,50,16.25,9,0,2025-01-31 21:07:00.307543,2025-01-31 21:07:01.323069,2025-01-31 21:07:00.858192,,1738357621323,,1738357620645
10948,GODOS,3,1998-03-13,1998-04-10,1998-03-19,3,23.39,Godos Cocina Típica,"C/ Romero, 33",Sevilla,,41101,Spain,10948,51,53,40,0,2025-01-31 21:07:00.307698,2025-01-31 21:07:01.323293,2025-01-31 21:07:00.858192,,1738357621323,,1738357620645
10948,GODOS,3,1998-03-13,1998-04-10,1998-03-19,3,23.39,Godos Cocina Típica,"C/ Romero, 33",Sevilla,,41101,Spain,10948,55,24,4,0,2025-01-31 21:07:00.307845,2025-01-31 21:07:01.323495,2025-01-31 21:07:00.858192,,1738357621324,,1738357620645
10949,BOTTM,2,1998-03-13,1998-04-10,1998-03-17,3,74.44,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,10949,10,31,30,0,2025-01-31 21:07:00.308165,2025-01-31 21:07:01.323963,2025-01-31 21:07:00.858192,,1738357621324,,1738357620645
10949,BOTTM,2,1998-03-13,1998-04-10,1998-03-17,3,74.44,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,10949,17,39,6,0,2025-01-31 21:07:00.308318,2025-01-31 21:07:01.324237,2025-01-31 21:07:00.858192,,1738357621324,,1738357620645
10949,BOTTM,2,1998-03-13,1998-04-10,1998-03-17,3,74.44,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,10949,6,25,12,0,2025-01-31 21:07:00.308009,2025-01-31 21:07:01.323751,2025-01-31 21:07:00.858192,,1738357621324,,1738357620645
10949,BOTTM,2,1998-03-13,1998-04-10,1998-03-17,3,74.44,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,10949,62,49.3,60,0,2025-01-31 21:07:00.308474,2025-01-31 21:07:01.324579,2025-01-31 21:07:00.858192,,1738357621325,,1738357620645
10950,MAGAA,1,1998-03-16,1998-04-13,1998-03-23,2,2.5,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,,24100,Italy,10950,4,22,5,0,2025-01-31 21:07:00.308638,2025-01-31 21:07:01.324773,2025-01-31 21:07:00.858192,,1738357621325,,1738357620645
10951,RICSU,9,1998-03-16,1998-04-27,1998-04-07,2,30.85,Richter Supermarkt,Starenweg 5,Genève,,1204,Switzerland,10951,33,2.5,15,0.05,2025-01-31 21:07:00.308794,2025-01-31 21:07:01.324953,2025-01-31 21:07:00.858192,,1738357621325,,1738357620645
10951,RICSU,9,1998-03-16,1998-04-27,1998-04-07,2,30.85,Richter Supermarkt,Starenweg 5,Genève,,1204,Switzerland,10951,41,9.65,6,0.05,2025-01-31 21:07:00.308948,2025-01-31 21:07:01.325139,2025-01-31 21:07:00.858192,,1738357621325,,1738357620645
10951,RICSU,9,1998-03-16,1998-04-27,1998-04-07,2,30.85,Richter Supermarkt,Starenweg 5,Genève,,1204,Switzerland,10951,75,7.75,50,0.05,2025-01-31 21:07:00.309112,2025-01-31 21:07:01.325368,2025-01-31 21:07:00.858192,,1738357621325,,1738357620645
10952,ALFKI,1,1998-03-16,1998-04-27,1998-03-24,1,40.42,Alfred's Futterkiste,Obere Str. 57,Berlin,,12209,Germany,10952,28,45.6,2,0,2025-01-31 21:07:00.309437,2025-01-31 21:07:01.325735,2025-01-31 21:07:00.858192,,1738357621326,,1738357620645
10952,ALFKI,1,1998-03-16,1998-04-27,1998-03-24,1,40.42,Alfred's Futterkiste,Obere Str. 57,Berlin,,12209,Germany,10952,6,25,16,0.05,2025-01-31 21:07:00.309277,2025-01-31 21:07:01.32555,2025-01-31 21:07:00.858192,,1738357621326,,1738357620645
10953,AROUT,9,1998-03-16,1998-03-30,1998-03-25,2,23.72,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK,10953,20,81,50,0.05,2025-01-31 21:07:00.309601,2025-01-31 21:07:01.32591,2025-01-31 21:07:00.858192,,1738357621326,,1738357620645
10953,AROUT,9,1998-03-16,1998-03-30,1998-03-25,2,23.72,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK,10953,31,12.5,50,0.05,2025-01-31 21:07:00.309766,2025-01-31 21:07:01.326106,2025-01-31 21:07:00.858192,,1738357621326,,1738357620645
10954,LINOD,5,1998-03-17,1998-04-28,1998-03-20,1,27.91,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,10954,16,17.45,28,0.15,2025-01-31 21:07:00.309931,2025-01-31 21:07:01.326285,2025-01-31 21:07:00.858192,,1738357621326,,1738357620645
10954,LINOD,5,1998-03-17,1998-04-28,1998-03-20,1,27.91,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,10954,31,12.5,25,0.15,2025-01-31 21:07:00.310068,2025-01-31 21:07:01.326459,2025-01-31 21:07:00.858192,,1738357621326,,1738357620645
10954,LINOD,5,1998-03-17,1998-04-28,1998-03-20,1,27.91,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,10954,45,9.5,30,0,2025-01-31 21:07:00.310154,2025-01-31 21:07:01.326645,2025-01-31 21:07:00.858192,,1738357621327,,1738357620645
10954,LINOD,5,1998-03-17,1998-04-28,1998-03-20,1,27.91,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,10954,60,34,24,0.15,2025-01-31 21:07:00.310291,2025-01-31 21:07:01.326824,2025-01-31 21:07:00.858192,,1738357621327,,1738357620645
10955,FOLKO,8,1998-03-17,1998-04-14,1998-03-20,2,3.26,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,10955,75,7.75,12,0.2,2025-01-31 21:07:00.310453,2025-01-31 21:07:01.326999,2025-01-31 21:07:00.858192,,1738357621327,,1738357620645
10956,BLAUS,6,1998-03-17,1998-04-28,1998-03-20,2,44.65,Blauer See Delikatessen,Forsterstr. 57,Mannheim,,68306,Germany,10956,21,10,12,0,2025-01-31 21:07:00.310659,2025-01-31 21:07:01.327174,2025-01-31 21:07:00.858192,,1738357621327,,1738357620645
10956,BLAUS,6,1998-03-17,1998-04-28,1998-03-20,2,44.65,Blauer See Delikatessen,Forsterstr. 57,Mannheim,,68306,Germany,10956,47,9.5,14,0,2025-01-31 21:07:00.310914,2025-01-31 21:07:01.327349,2025-01-31 21:07:00.858192,,1738357621327,,1738357620645
10956,BLAUS,6,1998-03-17,1998-04-28,1998-03-20,2,44.65,Blauer See Delikatessen,Forsterstr. 57,Mannheim,,68306,Germany,10956,51,53,8,0,2025-01-31 21:07:00.311093,2025-01-31 21:07:01.327636,2025-01-31 21:07:00.858192,,1738357621328,,1738357620645
10957,HILAA,8,1998-03-18,1998-04-15,1998-03-27,3,105.36,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela,10957,30,25.89,30,0,2025-01-31 21:07:00.311259,2025-01-31 21:07:01.327817,2025-01-31 21:07:00.858192,,1738357621328,,1738357620645
10957,HILAA,8,1998-03-18,1998-04-15,1998-03-27,3,105.36,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela,10957,35,18,40,0,2025-01-31 21:07:00.311426,2025-01-31 21:07:01.327997,2025-01-31 21:07:00.858192,,1738357621328,,1738357620645
10957,HILAA,8,1998-03-18,1998-04-15,1998-03-27,3,105.36,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela,10957,64,33.25,8,0,2025-01-31 21:07:00.311741,2025-01-31 21:07:01.32817,2025-01-31 21:07:00.858192,,1738357621328,,1738357620645
10958,OCEAN,7,1998-03-18,1998-04-15,1998-03-27,2,49.56,Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,,1010,Argentina,10958,5,21.35,20,0,2025-01-31 21:07:00.311951,2025-01-31 21:07:01.328343,2025-01-31 21:07:00.858192,,1738357621328,,1738357620645
10958,OCEAN,7,1998-03-18,1998-04-15,1998-03-27,2,49.56,Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,,1010,Argentina,10958,7,30,6,0,2025-01-31 21:07:00.312088,2025-01-31 21:07:01.328526,2025-01-31 21:07:00.858192,,1738357621329,,1738357620645
10958,OCEAN,7,1998-03-18,1998-04-15,1998-03-27,2,49.56,Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,,1010,Argentina,10958,72,34.8,5,0,2025-01-31 21:07:00.31227,2025-01-31 21:07:01.328844,2025-01-31 21:07:00.858192,,1738357621329,,1738357620645
10959,GOURL,6,1998-03-18,1998-04-29,1998-03-23,2,4.98,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,SP,04876-786,Brazil,10959,75,7.75,20,0.15,2025-01-31 21:07:00.312446,2025-01-31 21:07:01.329038,2025-01-31 21:07:00.858192,,1738357621329,,1738357620645
10960,HILAA,3,1998-03-19,1998-04-02,1998-04-08,1,2.08,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela,10960,24,4.5,10,0.25,2025-01-31 21:07:00.312618,2025-01-31 21:07:01.329268,2025-01-31 21:07:00.858192,,1738357621329,,1738357620645
10960,HILAA,3,1998-03-19,1998-04-02,1998-04-08,1,2.08,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela,10960,41,9.65,24,0,2025-01-31 21:07:00.31278,2025-01-31 21:07:01.329455,2025-01-31 21:07:00.858192,,1738357621329,,1738357620645
10961,QUEEN,8,1998-03-19,1998-04-16,1998-03-30,1,104.47,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil,10961,52,7,6,0.05,2025-01-31 21:07:00.312949,2025-01-31 21:07:01.329636,2025-01-31 21:07:00.858192,,1738357621330,,1738357620645
10961,QUEEN,8,1998-03-19,1998-04-16,1998-03-30,1,104.47,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil,10961,76,18,60,0,2025-01-31 21:07:00.313108,2025-01-31 21:07:01.329811,2025-01-31 21:07:00.858192,,1738357621330,,1738357620645
10962,QUICK,8,1998-03-19,1998-04-16,1998-03-23,2,275.79,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,10962,13,6,77,0,2025-01-31 21:07:00.31344,2025-01-31 21:07:01.330288,2025-01-31 21:07:00.858192,,1738357621330,,1738357620645
10962,QUICK,8,1998-03-19,1998-04-16,1998-03-23,2,275.79,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,10962,53,32.8,20,0,2025-01-31 21:07:00.3136,2025-01-31 21:07:01.330572,2025-01-31 21:07:00.858192,,1738357621331,,1738357620645
10962,QUICK,8,1998-03-19,1998-04-16,1998-03-23,2,275.79,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,10962,69,36,9,0,2025-01-31 21:07:00.313813,2025-01-31 21:07:01.330821,2025-01-31 21:07:00.858192,,1738357621331,,1738357620645
10962,QUICK,8,1998-03-19,1998-04-16,1998-03-23,2,275.79,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,10962,7,30,45,0,2025-01-31 21:07:00.313273,2025-01-31 21:07:01.330007,2025-01-31 21:07:00.858192,,1738357621330,,1738357620645
10962,QUICK,8,1998-03-19,1998-04-16,1998-03-23,2,275.79,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,10962,76,18,44,0,2025-01-31 21:07:00.314565,2025-01-31 21:07:01.331022,2025-01-31 21:07:00.858192,,1738357621331,,1738357620645
10963,FURIB,9,1998-03-19,1998-04-16,1998-03-26,3,2.7,Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,,1675,Portugal,10963,60,34,2,0.15,2025-01-31 21:07:00.314897,2025-01-31 21:07:01.331353,2025-01-31 21:07:00.858192,,1738357621331,,1738357620645
10964,SPECD,3,1998-03-20,1998-04-17,1998-03-24,2,87.38,Spécialités du monde,"25, rue Lauriston",Paris,,75016,France,10964,18,62.5,6,0,2025-01-31 21:07:00.315134,2025-01-31 21:07:01.331579,2025-01-31 21:07:00.858192,,1738357621332,,1738357620645
10964,SPECD,3,1998-03-20,1998-04-17,1998-03-24,2,87.38,Spécialités du monde,"25, rue Lauriston",Paris,,75016,France,10964,38,263.5,5,0,2025-01-31 21:07:00.315375,2025-01-31 21:07:01.331759,2025-01-31 21:07:00.858192,,1738357621332,,1738357620645
10964,SPECD,3,1998-03-20,1998-04-17,1998-03-24,2,87.38,Spécialités du monde,"25, rue Lauriston",Paris,,75016,France,10964,69,36,10,0,2025-01-31 21:07:00.315515,2025-01-31 21:07:01.331973,2025-01-31 21:07:00.858192,,1738357621332,,1738357620645
